Company,TypeName,Ram,Memory,Gpu,OpSys,Weight,Price,TouchScreen,IPS,PPI,Cpu brand,HDD,SSD,Hybrib,Flash_Storage
Dell,Notebook,4,1000 HDD,Intel HD Graphics 520,Windows 10,2.18,29762.208,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
MSI,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,63882.72,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
Dell,Gaming,16,512 SSD +  1000 HDD,Nvidia GeForce GTX 1080,Windows 10,4.36,146946.24,0,0,169.78089942830815,Intel Core i7,1000,512,0,0
HP,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 965M,Windows 10,2.75,74538.72,0,1,127.33567457123111,Intel Core i5,1000,128,0,0
Asus,Notebook,4,1000 HDD,Nvidia GeForce 920MX,Windows 10,2.8,28238.4,0,0,106.11306214269258,Other Intel Processor,1000,0,0,0
Acer,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,2.23,32980.32,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Toshiba,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,2.2,59620.32,0,0,100.45466986113651,Intel Core i5,0,256,0,0
Lenovo,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 515,Windows 10,1.1,69210.72,1,1,194.94753717542463,Other Intel Processor,0,256,0,0
Lenovo,Gaming,16,512 SSD +  1000 HDD,AMD Radeon R9 M385,Windows 10,2.5,53226.72,0,1,141.21199808219862,AMD Processor,1000,512,0,0
Dell,Ultrabook,8,256 SSD,Intel HD Graphics,Windows 10,1.36,78438.816,1,0,176.23257360658386,Intel Core i5,0,256,0,0
Lenovo,Notebook,8,1000 HDD,Nvidia GeForce 920MX,No OS,2.2,36496.8,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
Dell,Notebook,4,1000 HDD,AMD Radeon R7 M445,Windows 10,2.36,35111.52,0,0,106.11306214269258,Intel Core i3,1000,0,0,0
Acer,Notebook,4,32 Flash Storage,Intel HD Graphics 400,Chrome OS,1.68,18594.72,0,0,111.93520355955211,Other Intel Processor,0,0,0,32
HP,Workstation,8,8 SSD,Nvidia Quadro M1000M,Windows 10,2.0,119826.72,0,1,141.21199808219862,Intel Core i7,0,8,0,0
Dell,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.36,94572.0,0,0,157.3505121487356,Intel Core i7,0,256,0,0
Toshiba,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.2,77788.8,0,0,165.6321180513006,Intel Core i5,0,256,0,0
Asus,2 in 1 Convertible,8,64 Flash Storage,Intel HD Graphics 515,Chrome OS,1.2,61751.52,0,0,176.23257360658386,Other Intel Processor,0,0,0,64
Lenovo,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.7,79333.3872,0,1,157.3505121487356,Intel Core i7,0,256,0,0
Dell,Gaming,16,512 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.36,168045.12,0,1,254.67134914246222,Intel Core i7,1000,512,0,0
Dell,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 615,Windows 10,1.24,101178.72,1,0,165.6321180513006,Intel Core i5,0,256,0,0
HP,2 in 1 Convertible,4,256 SSD,Intel HD Graphics 505,Windows 10,1.45,41292.0,1,0,135.0942111925629,Other Intel Processor,0,256,0,0
Dell,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.3,67559.04,0,0,276.053530085501,Intel Core i7,0,256,0,0
Acer,2 in 1 Convertible,4,32 Flash Storage,Intel HD Graphics 400,Chrome OS,1.25,20725.92,1,1,135.0942111925629,Other Intel Processor,0,0,0,32
Toshiba,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.2,81784.8,0,0,165.6321180513006,Intel Core i5,0,256,0,0
Lenovo,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.36,93772.8,0,1,176.23257360658386,Intel Core i5,0,256,0,0
Acer,Notebook,12,128 SSD +  1000 HDD,Nvidia GeForce GTX 950M,Windows 10,2.4,53759.52,0,0,141.21199808219862,Intel Core i5,1000,128,0,0
Toshiba,Ultrabook,8,512 SSD,Intel HD Graphics 620,Windows 10,1.1,95371.2,1,0,176.23257360658386,Intel Core i7,0,512,0,0
HP,Notebook,8,1000 HDD,Nvidia GeForce 930MX,Windows 10,2.04,45101.52,0,0,100.45466986113651,Intel Core i5,1000,0,0,0
Dell,Notebook,4,1000 HDD,AMD Radeon R5 M430,Linux,2.25,24808.2336,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,1.9,43956.0,0,0,100.45466986113651,Intel Core i5,500,0,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,2.04,36496.8,0,0,141.21199808219862,Intel Core i3,500,0,0,0
Dell,Gaming,32,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,167778.72,0,1,127.33567457123111,Intel Core i7,1000,256,0,0
Lenovo,Notebook,6,256 SSD,Nvidia GeForce 920MX,Windows 10,2.4,37029.6,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Dell,2 in 1 Convertible,16,512 SSD,Intel HD Graphics 615,Windows 10,1.22,101178.72,1,0,276.053530085501,Intel Core i7,0,512,0,0
Dell,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.5,104587.5744,1,0,209.8006828649808,Intel Core i7,0,256,0,0
Dell,Gaming,32,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,149184.0,0,0,127.33567457123111,Intel Core i7,1000,256,0,0
Toshiba,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.95,62870.4,0,0,157.3505121487356,Intel Core i5,0,256,0,0
Asus,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,109218.672,0,0,127.33567457123111,Intel Core i7,1000,256,0,0
HP,Notebook,8,128 SSD +  1000 HDD,Nvidia GeForce 930MX,Windows 10,2.04,52161.12,0,1,141.21199808219862,Intel Core i5,1000,128,0,0
Lenovo,Notebook,4,508 Hybrid,Intel HD Graphics 520,Windows 7,1.7,53386.56,0,0,111.93520355955211,Intel Core i5,0,0,508,0
Asus,2 in 1 Convertible,16,512 SSD +  2000 HDD,Nvidia GeForce GTX 950M,Windows 10,2.3,95850.72,1,0,282.42399616439724,Intel Core i7,2000,512,0,0
Asus,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.99,93186.72,0,0,127.33567457123111,Intel Core i7,1000,256,0,0
Dell,2 in 1 Convertible,12,512 SSD,Intel HD Graphics 620,Windows 10,2.19,69210.72,1,1,141.21199808219862,Intel Core i7,0,512,0,0
Toshiba,Notebook,4,128 SSD,Intel HD Graphics 520,Windows 7,1.2,63669.6,0,0,165.6321180513006,Intel Core i5,0,128,0,0
Lenovo,Notebook,6,256 SSD,AMD Radeon 530,Windows 10,2.2,29250.72,0,0,141.21199808219862,AMD Processor,0,256,0,0
Fujitsu,Notebook,4,256 SSD,Intel HD Graphics 520,Windows 10,2.3,34578.72,0,0,100.45466986113651,Intel Core i5,0,256,0,0
Toshiba,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,1.75,48751.2,0,0,111.93520355955211,Intel Core i5,500,0,0,0
Dell,Notebook,4,500 HDD,AMD Radeon R5 M430,Windows 10,2.25,31914.72,0,0,100.45466986113651,Intel Core i5,500,0,0,0
HP,Notebook,8,1000 HDD,Intel HD Graphics 620,Windows 10,2.04,42943.68,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
Lenovo,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.5,63349.92,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
Dell,Notebook,8,1000 HDD,AMD Radeon R7 M445,Windows 10,2.36,39906.72,0,0,100.45466986113651,Intel Core i7,1000,0,0,0
Dell,Notebook,8,128 SSD,Intel HD Graphics 620 ,Windows 10,1.6,59620.32,0,0,157.3505121487356,Intel Core i5,0,128,0,0
HP,Netbook,8,512 SSD,Intel HD Graphics 515,Windows 10,0.97,101658.24,0,0,176.23257360658386,Other Intel Processor,0,512,0,0
HP,Notebook,4,128 SSD +  1000 HDD,AMD Radeon 520,Windows 10,2.1,26586.72,0,0,141.21199808219862,Intel Core i3,1000,128,0,0
Lenovo,Notebook,4,128 SSD,Intel HD Graphics 500,No OS,1.9,14418.6336,0,0,100.45466986113651,Other Intel Processor,0,128,0,0
Lenovo,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,2.3,71874.72,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Asus,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.4,61272.0,0,0,276.053530085501,Intel Core i5,0,256,0,0
HP,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.11,71874.72,1,1,165.6321180513006,Intel Core i7,0,256,0,0
Acer,Notebook,4,500 HDD,Intel HD Graphics 505,Windows 10,2.4,20246.4,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
Asus,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,95850.72,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
HP,Ultrabook,8,512 SSD,Intel HD Graphics 620,Windows 10,1.48,111301.92,0,0,157.3505121487356,Intel Core i7,0,512,0,0
Acer,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.7,67132.8,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.34,63349.92,0,1,165.6321180513006,Intel Core i5,0,256,0,0
Dell,Notebook,4,128 SSD,Intel HD Graphics 620,Windows 10,2.18,29144.16,0,0,100.45466986113651,Intel Core i3,0,128,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,1.64,41505.12,0,0,111.93520355955211,Intel Core i5,500,0,0,0
Toshiba,Notebook,4,128 SSD,Intel HD Graphics 520,Windows 10,1.2,63669.6,0,0,165.6321180513006,Intel Core i5,0,128,0,0
HP,Notebook,4,256 SSD,Intel HD Graphics 520,Windows 10,1.48,58607.4672,0,0,111.93520355955211,Intel Core i5,0,256,0,0
HP,Notebook,4,256 SSD,Intel HD Graphics 620,Windows 10,1.95,64202.4,0,0,157.3505121487356,Intel Core i5,0,256,0,0
HP,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.43,77202.72,0,0,157.3505121487356,Intel Core i7,0,256,0,0
HP,Notebook,8,256 SSD,Nvidia GeForce 930MX,Windows 10,1.64,55904.5728,0,0,157.3505121487356,Intel Core i5,0,256,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,1.64,36443.52,0,0,111.93520355955211,Intel Core i3,500,0,0,0
Dell,Gaming,8,1000 Hybrid,Nvidia GeForce GTX 1050,Windows 10,2.65,50562.72,0,0,141.21199808219862,Intel Core i5,0,0,1000,0
HP,Ultrabook,4,500 HDD,Intel HD Graphics 620,Windows 10,1.26,81997.92,0,0,176.23257360658386,Intel Core i5,500,0,0,0
HP,Notebook,4,256 SSD,Intel HD Graphics 620,Windows 10,1.48,84715.2,0,0,157.3505121487356,Intel Core i5,0,256,0,0
HP,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.54,100550.5488,0,0,157.3505121487356,Intel Core i7,0,256,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,1.49,42624.0,0,0,117.82653006268643,Intel Core i3,500,0,0,0
Toshiba,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.5,64468.8,0,0,117.82653006268643,Intel Core i5,0,256,0,0
HP,Notebook,4,256 SSD,Intel HD Graphics 620,Windows 10,2.04,41025.0672,0,0,100.45466986113651,Intel Core i3,0,256,0,0
Lenovo,Notebook,16,512 SSD,Nvidia Quadro 3000M,Windows 7,2.4,158135.04,0,1,254.67134914246222,Intel Core i7,0,512,0,0
Toshiba,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.47,79387.2,0,1,157.3505121487356,Intel Core i5,0,256,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.43,118761.12,0,0,157.3505121487356,Intel Core i7,0,256,0,0
Dell,2 in 1 Convertible,4,1000 HDD,Intel HD Graphics 520,Windows 10,2.08,42410.3472,1,1,141.21199808219862,Intel Core i3,1000,0,0,0
Toshiba,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.2,84715.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.11,61218.72,0,1,165.6321180513006,Intel Core i5,0,256,0,0
HP,Notebook,8,256 SSD,Nvidia GeForce 930MX,Windows 10,1.64,63159.7104,0,0,157.3505121487356,Intel Core i7,0,256,0,0
Dell,Notebook,8,500 HDD,Intel HD Graphics 520,Windows 10,2.09,55754.3232,0,0,141.21199808219862,Intel Core i5,500,0,0,0
HP,Ultrabook,4,256 SSD,Intel HD Graphics 620,Windows 10,1.26,83063.52,0,0,125.36742798669837,Intel Core i5,0,256,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,2.31,63349.92,0,0,111.93520355955211,Intel Core i5,500,0,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,1.95,56476.8,0,0,111.93520355955211,Intel Core i5,500,0,0,0
Dell,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.29,86526.72,1,0,276.053530085501,Intel Core i5,0,256,0,0
HP,Notebook,8,256 SSD,Nvidia GeForce 930MX,Windows 10,2.63,57542.4,0,0,127.33567457123111,Intel Core i5,0,256,0,0
HP,Notebook,4,256 SSD,Intel HD Graphics 620,Windows 10,1.64,51841.44,0,0,111.93520355955211,Intel Core i5,0,256,0,0
Acer,Notebook,6,1000 HDD,AMD Radeon R5,Windows 10,2.1,21791.52,0,0,100.45466986113651,AMD Processor,1000,0,0,0
MSI,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.7,63499.104,0,0,127.33567457123111,Intel Core i7,1000,128,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.95,63669.6,0,0,157.3505121487356,Intel Core i5,0,256,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.84,65480.5872,0,0,141.21199808219862,Intel Core i7,0,256,0,0
HP,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.26,71874.72,0,0,176.23257360658386,Intel Core i7,0,256,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,2.04,39533.76,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Toshiba,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.47,91908.0,0,1,157.3505121487356,Intel Core i7,0,256,0,0
Dell,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 7,2.09,56633.976,0,0,141.21199808219862,Intel Core i5,0,256,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.64,53839.9728,0,0,157.3505121487356,Intel Core i5,0,256,0,0
Lenovo,2 in 1 Convertible,4,256 SSD,Intel HD Graphics 520,Windows 10,1.8,45128.16,1,1,141.21199808219862,Intel Core i7,0,256,0,0
Vero,Notebook,2,32 Flash Storage,Intel HD Graphics 400,Windows 10,1.45,11231.424,0,0,111.93520355955211,Other Intel Processor,0,0,0,32
Toshiba,Notebook,16,256 SSD,Nvidia GeForce 930M,Windows 10,2.4,75924.0,0,1,141.21199808219862,Intel Core i7,0,256,0,0
Lenovo,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,2.3,55922.688,0,0,141.21199808219862,Intel Core i5,0,256,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,1.54,53280.0,0,0,157.3505121487356,Intel Core i5,500,0,0,0
HP,Notebook,8,256 SSD +  500 HDD,Intel HD Graphics 520,Windows 10,1.84,112065.9552,0,0,141.21199808219862,Intel Core i5,500,256,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.43,78268.32,0,0,157.3505121487356,Intel Core i5,0,256,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,82351.6992,0,1,127.33567457123111,Intel Core i7,1000,256,0,0
Lenovo,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 980M,Windows 10,4.6,122010.6672,0,1,127.33567457123111,Intel Core i7,1000,128,0,0
Asus,Netbook,4,16 Flash Storage,Intel HD Graphics 400,Chrome OS,1.2,15339.312,0,0,135.0942111925629,Other Intel Processor,0,0,0,16
Lenovo,Notebook,16,256 SSD,Intel HD Graphics 520,Windows 7,1.1,139593.6,0,1,209.8006828649808,Intel Core i7,0,256,0,0
HP,Notebook,8,1000 HDD,Nvidia GeForce 940MX,Windows 10,1.91,52161.12,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
Dell,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,2.3,58288.32,1,1,141.21199808219862,Intel Core i5,0,256,0,0
HP,Notebook,4,256 SSD,Intel HD Graphics 620,Windows 10,2.04,52161.12,0,0,100.45466986113651,Intel Core i5,0,256,0,0
Dell,Ultrabook,16,1000 SSD,Intel HD Graphics 620,Windows 10,1.2,120093.12,1,0,276.053530085501,Intel Core i7,0,1000,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,2.31,37570.392,0,0,100.45466986113651,Intel Core i3,500,0,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 620,No OS,1.96,26586.72,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Acer,Notebook,8,1000 HDD,AMD Radeon R5,Windows 10,2.4,23922.72,0,0,100.45466986113651,AMD Processor,1000,0,0,0
Dell,2 in 1 Convertible,12,256 SSD,Intel HD Graphics 620,Windows 10,1.6,69210.72,1,1,165.6321180513006,Intel Core i7,0,256,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.94,96916.32,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
Asus,Gaming,16,1000 HDD,Nvidia GeForce GTX 965M,No OS,4.0,53173.44,0,1,127.33567457123111,Intel Core i7,1000,0,0,0
Dell,Notebook,4,1000 HDD,Intel HD Graphics,Windows 10,2.25,29783.52,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
Dell,Notebook,16,2000 HDD,AMD Radeon R7 M445,Windows 10,2.32,52746.6672,0,0,141.21199808219862,Intel Core i7,2000,0,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,102777.12,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
Dell,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.29,77682.24,0,0,165.6321180513006,Intel Core i7,0,256,0,0
Asus,Gaming,64,1000 SSD,Nvidia GeForce GTX 980 ,Windows 10,3.58,211788.0,0,1,127.33567457123111,Intel Core i7,0,1000,0,0
Dell,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 520,Windows 10,1.62,42517.9728,1,0,165.6321180513006,Intel Core i7,0,256,0,0
Dell,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 970M,Windows 10,3.21,70809.12,0,0,282.42399616439724,Intel Core i7,1000,256,0,0
Apple,Ultrabook,8,256 Flash Storage,Intel HD Graphics 515,Mac OS X,0.92,69264.0,0,1,226.41554716935852,Other Intel Processor,0,0,0,256
Dell,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,2.06,25679.8944,0,0,100.45466986113651,Intel Core i3,500,0,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,2.31,63882.72,0,0,100.45466986113651,Intel Core i5,500,0,0,0
HP,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.26,63882.72,0,0,176.23257360658386,Intel Core i5,0,256,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.49,58075.2,0,0,165.6321180513006,Intel Core i7,0,256,0,0
Lenovo,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.3,91294.7472,1,1,176.23257360658386,Intel Core i7,0,256,0,0
Lenovo,Notebook,8,1000 HDD,AMD Radeon R5 M330,Windows 10,3.0,35111.52,0,0,106.11306214269258,Intel Core i5,1000,0,0,0
Lenovo,Notebook,4,1000 HDD,Nvidia GeForce GTX 950M,Windows 10,2.3,52054.56,0,1,141.21199808219862,Intel Core i5,1000,0,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,3.78,133146.72,0,0,127.33567457123111,Intel Core i7,1000,256,0,0
Lenovo,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,2.1,28771.2,0,0,100.45466986113651,Intel Core i5,500,0,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 7,2.31,50083.2,0,0,141.21199808219862,Intel Core i5,500,0,0,0
Lenovo,Ultrabook,8,512 SSD,Intel HD Graphics 515,Windows 10,0.99,74538.72,1,1,234.9767648087785,Other Intel Processor,0,512,0,0
Lenovo,Gaming,32,512 SSD +  1000 Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,172627.2,0,1,127.33567457123111,Intel Core i7,0,512,1000,0
Lenovo,2 in 1 Convertible,4,64 Flash Storage,Intel HD Graphics 400,Windows 10,0.69,34433.2656,1,1,224.17380907857276,Other Intel Processor,0,0,0,64
HP,Ultrabook,16,512 SSD,Intel HD Graphics 620,Windows 10,1.3,109170.72,0,1,331.2642361026012,Intel Core i7,0,512,0,0
Dell,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,2.18,39960.0,0,0,141.21199808219862,Intel Core i5,0,256,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 7,1.54,54931.1472,0,0,157.3505121487356,Intel Core i5,500,0,0,0
HP,Workstation,8,256 SSD,AMD FirePro W4190M,Windows 7,1.9,79653.6,0,0,141.21199808219862,Intel Core i7,0,256,0,0
Lenovo,Notebook,8,180 SSD,Intel HD Graphics 520,Windows 7,1.7,63882.72,0,0,157.3505121487356,Intel Core i5,0,180,0,0
HP,Notebook,4,32 Flash Storage,Intel HD Graphics 515,Chrome OS,1.29,32767.2,0,0,276.053530085501,Other Intel Processor,0,0,0,32
Acer,Notebook,4,500 HDD,AMD Radeon R5,Windows 10,2.4,20619.36,0,0,100.45466986113651,AMD Processor,500,0,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics,Linux,2.2,20965.1472,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
HP,Notebook,4,1000 HDD,Intel HD Graphics 520,No OS,1.86,18434.3472,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
Asus,Gaming,8,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,85194.72,0,1,127.33567457123111,Intel Core i7,1000,256,0,0
Dell,Ultrabook,4,256 SSD,AMD Radeon 530,Windows 10,1.4,43601.688,0,1,165.6321180513006,Intel Core i5,0,256,0,0
HP,Netbook,4,128 SSD,Intel HD Graphics 520,Windows 7,2.4,85194.72,0,0,125.36742798669837,Intel Core i5,0,128,0,0
Acer,Notebook,8,256 SSD +  1000 HDD,Nvidia GeForce GTX 950M,Windows 10,2.4,42570.72,0,0,141.21199808219862,Intel Core i5,1000,256,0,0
Dell,Notebook,8,1000 HDD,AMD Radeon R7 M445,Windows 10,2.36,34035.264,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
MSI,Gaming,8,256 SSD,Nvidia GeForce GTX 965M,Windows 10,2.6,85194.72,0,0,127.33567457123111,Intel Core i7,0,256,0,0
HP,Notebook,4,1000 HDD,Intel HD Graphics 405,Windows 10,1.96,26640.0,0,0,100.45466986113651,Other Intel Processor,1000,0,0,0
Asus,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 980M,Windows 10,4.3,122490.72,0,1,127.33567457123111,Intel Core i7,1000,128,0,0
Dell,Ultrabook,4,500 HDD,Intel HD Graphics 520,Windows 7,1.5,60480.792,0,0,125.36742798669837,Intel Core i3,500,0,0,0
Dell,Ultrabook,4,128 SSD,Intel HD Graphics 520,Windows 7,1.5,62176.1616,0,0,125.36742798669837,Intel Core i3,0,128,0,0
Acer,Notebook,4,16 SSD,Intel HD Graphics,Chrome OS,2.2,11135.52,0,0,100.45466986113651,Other Intel Processor,0,16,0,0
HP,Workstation,8,1000 HDD,AMD FirePro W6150M,Windows 7,3.0,154458.72,0,1,127.33567457123111,Intel Core i7,1000,0,0,0
Lenovo,Gaming,16,512 SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4,63882.72,0,0,141.21199808219862,Intel Core i7,0,512,0,0
Dell,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.5,75289.968,0,0,125.36742798669837,Intel Core i5,0,256,0,0
MSI,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.9,80516.2032,0,0,127.33567457123111,Intel Core i7,1000,128,0,0
Lenovo,2 in 1 Convertible,4,256 SSD,Intel HD Graphics 520,Windows 10,2.1,46193.76,1,1,141.21199808219862,Intel Core i5,0,256,0,0
HP,Notebook,4,1000 HDD,AMD Radeon R4,Windows 10,2.1,21205.44,0,0,141.21199808219862,AMD Processor,1000,0,0,0
Asus,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.59,71341.92,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 515,Windows 10,1.16,90522.72,1,0,276.053530085501,Other Intel Processor,0,256,0,0
Dell,Notebook,4,500 HDD,AMD Radeon R5 M315,Windows 7,2.24,40980.312,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Lenovo,Notebook,4,128 SSD,Intel HD Graphics 520,Windows 10,2.1,22857.12,0,0,100.45466986113651,Intel Core i3,0,128,0,0
HP,Ultrabook,8,512 SSD,Intel HD Graphics 520,Windows 10,1.16,104908.32,0,0,165.6321180513006,Intel Core i7,0,512,0,0
Lenovo,2 in 1 Convertible,4,64 Flash Storage,Intel HD Graphics 400,Android,0.69,29250.72,1,1,224.17380907857276,Other Intel Processor,0,0,0,64
Dell,Ultrabook,8,256 SSD,Intel Iris Plus Graphics 640,Windows 10,1.23,73473.12,0,0,165.6321180513006,Intel Core i7,0,256,0,0
Lenovo,Gaming,16,256 SSD +  1000 Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,146519.4672,0,1,127.33567457123111,Intel Core i7,0,256,1000,0
Razer,Ultrabook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.25,54825.12,1,0,352.4651472131677,Intel Core i7,0,256,0,0
Toshiba,Ultrabook,16,512 SSD,Intel HD Graphics 620,Windows 10,1.05,118601.28,0,0,165.6321180513006,Intel Core i7,0,512,0,0
Asus,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 960M,Windows 10,3.52,69929.4672,0,0,127.33567457123111,Intel Core i7,1000,128,0,0
Vero,Notebook,4,32 Flash Storage,Intel HD Graphics 400,Windows 10,1.35,10442.88,0,0,165.6321180513006,Other Intel Processor,0,0,0,32
HP,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.16,90043.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0
